Subject, speed (m/s), run, startTime (s), dataPtsAfterStomp, label, sensor 8 rms, sensor 7 rms, sensor 6 rms, sensor 5 rms, sensor 4 rms, sensor 3 rms, sensor 2 rms, sensor 16 rms, sensor 1 rms
001, 1.135, 3, 8.75, 1, 1, 0.0003518213470219223, 0.0004023910051656664, 0.00040999453021290234, 0.00031033382639422495, 0.00018044719690785537, 0.00019175617197533684, 0.0002129699992278214, 0.00014410007654049433, 0.00019064306661841228
001, 1.135, 3, 9.75, 1, 1, 0.0003550946656109331, 0.0004126244692920035, 0.0008975648586262526, 0.000318520396926538, 0.00018987493824475503, 0.00019794722515423087, 0.00022563839538016558, 0.0001366599599696415, 0.00019386837818409201
001, 1.135, 3, 10.75, 1, 1, 0.00016341811935459023, 0.0002368579118722836, 0.000964492485543593, 0.0002874136733364358, 0.00019657915582697847, 0.0002585241287965448, 0.00024541946170550735, 0.00013837983282707447, 0.00020742067672679858
001, 1.135, 3, 11.75, 1, 1, 0.0001587728524031658, 0.00024017794038585442, 0.000645498897073516, 0.0003396578698711771, 0.00020506429231314922, 0.0002676433130837593, 0.00025027629992627936, 0.00014975882776872308, 0.0002056053396935699
001, 1.135, 3, 12.75, 1, 0, 0.00012086385016515649, 0.0002249325724223937, 0.0004264339171659498, 0.00037947859505608095, 0.00019942655010802236, 0.00019910898125209656, 0.00023286558582417098, 0.00014747819776611524, 0.0002020063663994302
001, 1.135, 3, 13.75, 1, 1, 0.00012091729217550548, 0.00021945183278059393, 0.00029603923689340165, 0.0011693998296741991, 0.0002641658387244589, 0.00023582048651657193, 0.0002765030623052519, 0.00018505216839808264, 0.00021855798166713398
001, 1.135, 3, 14.75, 1, 1, 0.00012657562227358149, 0.00021795901426198766, 0.00031846711366140165, 0.0012307306732881123, 0.0003633514146137829, 0.00029096408271925045, 0.00032470474898842726, 0.0002190052009379804, 0.00023018366789613533
001, 1.135, 3, 15.75, 1, 1, 0.00012336556754163848, 0.00021856151459914965, 0.00030010065267169087, 0.0006297131594525471, 0.00037276276621304186, 0.00027276815750000913, 0.0003112188444556486, 0.00019274494158039746, 0.00022057872913982775
001, 1.135, 3, 16.75, 1, 1, 0.00011692375096789942, 0.0002119443366810352, 0.00027159895353724283, 0.0004827556298909865, 0.0005986969612580895, 0.0003100862950403577, 0.0002972396464348564, 0.00015397728956219455, 0.00021243925814725388
001, 1.135, 3, 17.75, 1, 1, 0.0001187597849283014, 0.00019224602173346602, 0.00023747613304955185, 0.0003359944886657034, 0.0006942567337106556, 0.0006086632775499298, 0.00041263128573647235, 0.00017695254503536566, 0.00025281522428912236
001, 1.135, 3, 18.75, 1, 1, 0.00012269833500836986, 0.00018556990947888309, 0.00022565662987304163, 0.0002946504215486212, 0.00047187386394342704, 0.0009222976416405788, 0.000530367063057364, 0.00022225138171047727, 0.0002702942970554216
001, 1.135, 3, 19.75, 1, 1, 0.00028414315442926885, 0.0002320552469174814, 0.00026961580223482605, 0.00029790662793226116, 0.00034756163548282774, 0.0009065656930319569, 0.0011162594293762694, 0.0002663496035439732, 0.0003547468815287887
001, 1.135, 3, 20.75, 1, 1, 0.0002886402171390631, 0.00023134798182933376, 0.0003211902569584991, 0.0003119116989140349, 0.00038630984191529875, 0.001061999226436711, 0.0015788149663094895, 0.0003321185614212897, 0.000501310676709661
001, 1.135, 3, 21.75, 1, 1, 0.0001329345203573295, 0.00017720208885724475, 0.00028236388780439006, 0.0002979096632550365, 0.0003403286029195272, 0.0010178625368822219, 0.0013224531367496781, 0.00031424119471620945, 0.0008609413738399326
001, 1.135, 3, 22.75, 1, 1, 0.0001242663654194447, 0.00017419722002254693, 0.0002237484681138574, 0.0002523732406559918, 0.0002714955104165226, 0.0004705799284734031, 0.000705507462726521, 0.00022072362087409872, 0.0008939050870941213
001, 1.135, 3, 23.75, 1, 1, 0.00012179390073445773, 0.0001725238955812698, 0.00020938936201571502, 0.00021938427468768982, 0.0002052958419728446, 0.00024392851499666364, 0.0004266453279841632, 0.00016223807401892702, 0.0004951126658849701
001, 1.135, 3, 24.75, 1, 0, 0.00013128081877842186, 0.00017232205269802705, 0.00019863305647801417, 0.00023420263142940356, 0.00022066750914326072, 0.000218989604772819, 0.0002498853345530848, 0.00014331078078110756, 0.00030446203682012293
001, 1.135, 3, 25.75, 1, 0, 0.00013534331221727965, 0.00017156446848909357, 0.00020406760883435652, 0.00022628816158094494, 0.00022740056880955764, 0.00023007327132404075, 0.0002554500791415462, 0.00014581390412160048, 0.0003178834396710707
001, 1.135, 3, 26.75, 1, 0, 0.00012162180332942098, 0.00016582033374143394, 0.00018984837087675477, 0.00020070457700376961, 0.00018015846467150484, 0.00019519573334479527, 0.00022680080046161185, 0.00013990469558623723, 0.00022912745421431303
001, 1.135, 3, 27.75, 1, 0, 0.00011378235158183742, 0.00016810244289023642, 0.00017040469162199186, 0.0001954545746062526, 0.00017597179954903698, 0.00016664428958138613, 0.00020881605228178468, 0.0001339135622909658, 0.00018182658714294307
001, 1.1749999999999998, 4, 11.5, 1, 0, 0.00011274567313391693, 0.0001582982492297749, 0.00015846651878026607, 0.00021243249399000033, 0.0001481795744756088, 0.00015538580499844048, 0.00016024058855016287, 0.00012878028376192715, 0.00016645436600443793
001, 1.1749999999999998, 4, 12.5, 1, 0, 0.00016581187817096255, 0.00021913986692008607, 0.00023210497070725152, 0.0002384623475038096, 0.00015022619654616752, 0.0001534023093290808, 0.00016309198133753502, 0.00012708749324605596, 0.00017632724720819312
001, 1.1749999999999998, 4, 13.5, 1, 1, 0.0001690506811680994, 0.00023728517839507047, 0.0006775699807196612, 0.00025211925185027737, 0.00015991120673185255, 0.00015730576958417446, 0.00018256124936218146, 0.00012478375466536774, 0.00017980635451242895
001, 1.1749999999999998, 4, 14.5, 1, 1, 0.00014272929257904923, 0.00023312593326156288, 0.001037492995341219, 0.00028848565059085723, 0.00017641002599624224, 0.00021843125285848908, 0.0002074234473023874, 0.00011948924835067068, 0.0001868922633724101
001, 1.1749999999999998, 4, 15.5, 1, 1, 0.00013829887363091275, 0.00021863368369369292, 0.0009056104996517425, 0.00031961534429759985, 0.00017359200041084478, 0.00022180417136561528, 0.00020431794494398065, 0.00012061998924831929, 0.0001860110301018527
001, 1.1749999999999998, 4, 16.5, 1, 1, 0.00011689546303177045, 0.00019480233975671413, 0.0004942029078061754, 0.00035889505935890676, 0.00017980727433301869, 0.00017794698483259021, 0.000199967058154156, 0.00012284061555909484, 0.00017857536802041491
001, 1.1749999999999998, 4, 17.5, 1, 1, 0.000119142440696965, 0.000202681663426507, 0.0003456297713057501, 0.0010549518460061503, 0.00023127322211254862, 0.00019729356000273252, 0.00022472698907234374, 0.00012793194298648538, 0.00018685166303577673
001, 1.1749999999999998, 4, 18.5, 1, 1, 0.00011402691848384506, 0.00017729336037049278, 0.0002733172925089592, 0.0010992230035636375, 0.00026027790264160377, 0.00021663245379613567, 0.00023882326665019776, 0.00013486848961922568, 0.00019632416835939188
001, 1.1749999999999998, 4, 19.5, 1, 1, 0.00011248004646735429, 0.00017803689343414396, 0.0002883286620332373, 0.000688499172017582, 0.0003791600727237522, 0.0002594074076606309, 0.0002877444008653521, 0.0001458742449946822, 0.0002056784453313947
001, 1.1749999999999998, 4, 20.5, 1, 1, 0.000114555130039763, 0.00018371749912734621, 0.00025401140172919153, 0.0005953819902185543, 0.0006024047431014638, 0.00030172382109373315, 0.0002990307071026804, 0.00014679944084686677, 0.00020674860989344985
001, 1.1749999999999998, 4, 21.5, 1, 1, 0.00010973659392504377, 0.00017280148403056616, 0.00020651708127489407, 0.00033270830652362996, 0.0006725500181684812, 0.0002968670568312264, 0.00026854203659185317, 0.00014959223382128613, 0.0001999212487985462
001, 1.1749999999999998, 4, 22.5, 1, 1, 0.0001162169549591809, 0.0001777106543940445, 0.00021108689424235953, 0.00033981143725408177, 0.0005445175584363316, 0.0009684581883238939, 0.0005431415231431535, 0.00023479409216232348, 0.0002783529569771125
001, 1.1749999999999998, 4, 23.5, 1, 1, 0.00012115089237363735, 0.0001792005819775434, 0.00019428714610975268, 0.0003089210703000218, 0.0003889769785652967, 0.0010535886110454049, 0.0010338122481950477, 0.0002698858360972012, 0.0003549536560897902
001, 1.1749999999999998, 4, 24.5, 1, 1, 0.00011431769092135486, 0.00017158776489564594, 0.00019167213754039633, 0.00027105966689202016, 0.00031145410765299027, 0.0006953595667287901, 0.0014025249316772421, 0.0002840266782988349, 0.000383652792429094
001, 1.1749999999999998, 4, 25.5, 1, 1, 0.00011432125908810326, 0.00016858378810126075, 0.0001898846439623146, 0.00026688287369553955, 0.0002701071086737937, 0.0005801631497392662, 0.0011661565525712043, 0.00027745068985063413, 0.0006508727410788521
001, 1.1749999999999998, 4, 26.5, 1, 1, 0.00011647004251525742, 0.00016288524869840343, 0.00017050765620602395, 0.0002478166249062427, 0.00022733508984106897, 0.00030750971992437904, 0.0005729377009866156, 0.00020569463180438542, 0.00073738655241931
001, 1.1749999999999998, 4, 27.5, 1, 1, 0.00011134653053026067, 0.00016271202116756696, 0.00016782967832121564, 0.00023229396054052186, 0.00020454386067405908, 0.00024374477001015175, 0.0004182828643247908, 0.00016252557453883717, 0.0005251436183424705
001, 1.1349999999999998, 5, 10.25, 1, 0, 0.00010404875563794962, 0.00017264674734945008, 0.00017681883454587148, 0.00020643653914470558, 0.00014269057694226635, 0.0001641071793145171, 0.00016902023807372258, 0.0001337650684367564, 0.00017328777029872416
001, 1.1349999999999998, 5, 11.25, 1, 0, 0.00010624032989659844, 0.00017048077458459574, 0.00016643150820162464, 0.00020519026377203737, 0.00014627890215359967, 0.0001619337141682293, 0.00016773337110371242, 0.00013718302625558988, 0.00017357983015146952
001, 1.1349999999999998, 5, 12.25, 1, 1, 0.00023604894664588477, 0.00031230855764233305, 0.00040649133832857656, 0.00035558062585285536, 0.00015735823045284842, 0.00019110666907560684, 0.000177485580699244, 0.00013126041892392497, 0.00019022649440207182
001, 1.1349999999999998, 5, 13.25, 1, 1, 0.00023795212751147557, 0.00032067684074442855, 0.0007125348791078027, 0.0003621752290228428, 0.00016346056995680263, 0.00019017537521272978, 0.00018116222676849996, 0.00012171793392134792, 0.00018046913333857537
001, 1.1349999999999998, 5, 14.25, 1, 1, 0.00017594404694077647, 0.000279170787644555, 0.0010382912175245828, 0.0003314079611629544, 0.00018845469835560718, 0.0002369987257879591, 0.00021081012829237116, 0.00012485934133070305, 0.00018088118271359852
